2000;01;01;2000.001;  71;  3.8;  14;1
2000;01;02;2000.004;  75;  4.1;  10;1
2000;01;03;2000.007;  80;  3.9;  13;1
2000;01;04;2000.010;  95;  7.5;  13;1
2000;01;05;2000.012; 108;  5.1;  19;1
2000;01;06;2000.015; 126;  8.8;  14;1
2000;01;07;2000.018; 126;  8.6;  13;1
2000;01;08;2000.020; 111;  7.6;  13;1
2000;01;09;2000.023; 112; 12.0;  15;1
2000;01;10;2000.026;  96; 11.1;  16;1
2000;01;11;2000.029; 133; 10.4;  17;1
2000;01;12;2000.031; 198;  5.8;  13;1
2000;01;13;2000.034; 226; 11.2;  11;1
2000;01;14;2000.037; 242; 22.6;  12;1
2000;01;15;2000.040; 232; 17.4;  15;1
2000;01;16;2000.042; 241; 22.7;  16;1
2000;01;17;2000.045; 193; 12.1;  11;1
2000;01;18;2000.048; 177; 15.2;  13;1
2000;01;19;2000.051; 168; 13.3;  14;1
2000;01;20;2000.053; 140;  7.6;  13;1
2000;01;21;2000.056; 130;  8.5;  16;1
2000;01;22;2000.059; 124;  6.7;  18;1
2000;01;23;2000.061; 121;  8.5;  15;1
2000;01;24;2000.064; 118;  9.6;  21;1
2000;01;25;2000.067; 126;  7.1;  17;1
2000;01;26;2000.070; 114;  7.0;  15;1
2000;01;27;2000.072; 103;  8.6;  21;1
2000;01;28;2000.075;  89;  4.4;  15;1
2000;01;29;2000.078;  90;  5.0;  13;1
2000;01;30;2000.081;  75;  5.4;  11;1
2000;01;31;2000.083;  86;  5.5;  13;1
2000;02;01;2000.086; 104;  7.6;  15;1
2000;02;02;2000.089;  94;  9.8;  19;1
2000;02;03;2000.092; 119;  9.4;  16;1
2000;02;04;2000.094; 145;  8.5;  16;1
2000;02;05;2000.097; 153; 11.0;  21;1
2000;02;06;2000.100; 200; 13.0;  14;1
2000;02;07;2000.102; 191; 13.6;  17;1
2000;02;08;2000.105; 188;  9.8;  16;1
2000;02;09;2000.108; 160; 11.8;  19;1
2000;02;10;2000.111; 179; 17.2;  16;1
2000;02;11;2000.113; 167; 12.3;  20;1
2000;02;12;2000.116; 166;  8.2;  14;1
2000;02;13;2000.119; 158;  8.5;  20;1
2000;02;14;2000.122; 175;  9.3;  19;1
2000;02;15;2000.124; 173;  9.1;  18;1
2000;02;16;2000.127; 192;  9.5;  14;1
2000;02;17;2000.130; 160;  9.3;  18;1
2000;02;18;2000.133; 153;  7.7;  14;1
2000;02;19;2000.135; 131;  6.7;  17;1
2000;02;20;2000.138; 112;  9.6;  15;1
2000;02;21;2000.141; 135;  7.5;  18;1
2000;02;22;2000.143; 147;  8.2;  19;1
2000;02;23;2000.146; 139;  8.5;  18;1
2000;02;24;2000.149; 180; 13.9;  10;1
2000;02;25;2000.152; 192;  9.9;  17;1
2000;02;26;2000.154; 211;  9.6;  17;1
2000;02;27;2000.157; 220; 11.0;  21;1
2000;02;28;2000.160; 222; 10.1;  18;1
2000;02;29;2000.163; 238; 16.1;  14;1
2000;03;01;2000.165; 217; 13.3;  16;1
2000;03;02;2000.168; 204; 14.3;  15;1
2000;03;03;2000.171; 179; 11.2;  17;1
2000;03;04;2000.173; 178; 10.5;  15;1
2000;03;05;2000.176; 178; 11.0;  19;1
2000;03;06;2000.179; 203;  5.9;  16;1
2000;03;07;2000.182; 244; 14.7;  12;1
2000;03;08;2000.184; 228; 13.8;  10;1
2000;03;09;2000.187; 229; 14.4;  12;1
2000;03;10;2000.190; 215; 14.6;  14;1
2000;03;11;2000.193; 200; 12.6;   9;1
2000;03;12;2000.195; 192; 14.0;  18;1
2000;03;13;2000.198; 190; 11.5;  15;1
2000;03;14;2000.201; 181; 17.7;  11;1
2000;03;15;2000.204; 162;  7.8;  21;1
2000;03;16;2000.206; 157;  9.0;  11;1
2000;03;17;2000.209; 149;  8.5;  15;1
2000;03;18;2000.212; 159;  9.2;  14;1
2000;03;19;2000.214; 198; 10.4;  17;1
2000;03;20;2000.217; 236; 11.1;  21;1
2000;03;21;2000.220; 233; 10.9;  17;1
2000;03;22;2000.223; 245;  8.7;  20;1
2000;03;23;2000.225; 286; 11.8;  21;1
2000;03;24;2000.228; 295; 11.2;  16;1
2000;03;25;2000.231; 291;  6.8;  14;1
2000;03;26;2000.234; 267; 13.8;  17;1
2000;03;27;2000.236; 244; 14.2;  13;1
2000;03;28;2000.239; 266; 12.1;   7;1
2000;03;29;2000.242; 233; 18.9;  10;1
2000;03;30;2000.245; 233; 12.9;  11;1
2000;03;31;2000.247; 258; 11.2;  12;1
2000;04;01;2000.250; 285;  8.7;  13;1
2000;04;02;2000.253; 294; 17.0;  15;1
2000;04;03;2000.255; 270; 10.3;  16;1
2000;04;04;2000.258; 250; 15.6;  15;1
2000;04;05;2000.261; 197; 16.5;  10;1
2000;04;06;2000.264; 165;  7.6;  20;1
2000;04;07;2000.266; 143;  7.5;  21;1
2000;04;08;2000.269; 153;  8.8;  22;1
2000;04;09;2000.272; 165; 11.3;  20;1
2000;04;10;2000.275; 156;  6.9;  15;1
2000;04;11;2000.277; 146;  7.7;  15;1
2000;04;12;2000.280; 172;  5.3;  16;1
2000;04;13;2000.283; 180;  6.6;  16;1
2000;04;14;2000.286; 174;  7.0;  21;1
2000;04;15;2000.288; 160; 10.1;  16;1
2000;04;16;2000.291; 150;  6.6;  21;1
2000;04;17;2000.294; 168;  6.8;  17;1
2000;04;18;2000.296; 143;  5.3;  19;1
2000;04;19;2000.299; 157;  8.0;  19;1
2000;04;20;2000.302; 185; 10.4;  14;1
2000;04;21;2000.305; 195;  7.7;  19;1
2000;04;22;2000.307; 221;  7.4;  20;1
2000;04;23;2000.310; 259;  9.5;  17;1
2000;04;24;2000.313; 244; 14.6;  22;1
2000;04;25;2000.316; 230; 18.5;  19;1
2000;04;26;2000.318; 208; 10.7;  18;1
2000;04;27;2000.321; 180; 10.5;  20;1
2000;04;28;2000.324; 189; 13.4;  19;1
2000;04;29;2000.327; 153;  8.9;  17;1
2000;04;30;2000.329; 153;  8.5;  17;1
2000;05;01;2000.332; 124;  3.9;  20;1
2000;05;02;2000.335; 109;  6.4;  15;1
2000;05;03;2000.337; 104;  4.4;  15;1
2000;05;04;2000.340;  97;  5.4;  22;1
2000;05;05;2000.343;  97;  9.1;  22;1
2000;05;06;2000.346;  57;  8.2;  18;1
2000;05;07;2000.348;  71;  9.4;  19;1
2000;05;08;2000.351;  87;  8.9;  22;1
2000;05;09;2000.354; 135; 12.3;  22;1
2000;05;10;2000.357; 164;  6.2;  18;1
2000;05;11;2000.359; 181; 11.5;  18;1
2000;05;12;2000.362; 181; 11.9;  16;1
2000;05;13;2000.365; 220; 10.6;  17;1
2000;05;14;2000.367; 263; 12.8;  20;1
2000;05;15;2000.370; 280;  8.1;  20;1
2000;05;16;2000.373; 258; 11.8;  21;1
2000;05;17;2000.376; 232; 13.8;  16;1
2000;05;18;2000.378; 220; 13.1;  21;1
2000;05;19;2000.381; 228; 11.8;  15;1
2000;05;20;2000.384; 246; 14.0;  15;1
2000;05;21;2000.387; 222; 11.0;  15;1
2000;05;22;2000.389; 195; 15.3;  16;1
2000;05;23;2000.392; 180; 11.3;  16;1
2000;05;24;2000.395; 183;  9.9;  17;1
2000;05;25;2000.398; 157;  9.9;  17;1
2000;05;26;2000.400; 160;  8.7;  17;1
2000;05;27;2000.403; 145;  9.0;  16;1
2000;05;28;2000.406; 169; 10.3;  17;1
2000;05;29;2000.408; 160;  8.6;  18;1
2000;05;30;2000.411; 127;  8.0;  15;1
2000;05;31;2000.414;  91;  7.9;  15;1
2000;06;01;2000.417; 128;  6.3;  19;1
2000;06;02;2000.419; 119;  5.4;  21;1
2000;06;03;2000.422; 113;  7.2;  16;1
2000;06;04;2000.425; 152; 13.2;  21;1
2000;06;05;2000.428; 143;  6.5;  17;1
2000;06;06;2000.430; 149;  6.4;  17;1
2000;06;07;2000.433; 158; 10.1;  20;1
2000;06;08;2000.436; 181;  5.9;  19;1
